Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN24,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN25,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN04,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN06,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN08,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN17,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN23,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN24,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN25,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN26,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN27,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,17-Nov-21,3,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN04,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN06,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN23,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN26,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN27,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,18-Nov-21,4,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN04,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN06,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN23,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN27,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,19-Nov-21,5,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN04,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN06,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN23,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN27,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,20-Nov-21,6,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN04,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN06,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN23,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN27,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,21-Nov-21,7,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN01,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN04,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN06,Heat-stressed,8,2,6
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN19,Heat-stressed,7,0,7
